t,h,dx,dy,X,Y,FPS
16.7484,74.00,-0.03,0.01,20.55,1.11,38
16.7800,74.00,-0.03,0.01,20.55,1.11,37
16.7963,74.00,-0.03,0.01,20.55,1.11,39
16.8341,74.00,-0.03,0.01,20.55,1.11,38
16.8704,74.00,-0.03,0.01,20.55,1.11,37
16.8874,74.00,-0.03,0.01,20.55,1.11,39
16.9237,74.00,-0.03,0.01,20.55,1.11,38
16.9543,74.00,-0.03,0.01,20.55,1.11,37
16.9727,74.00,-0.03,0.01,20.55,1.11,39
17.0165,74.00,-0.03,0.01,20.55,1.11,37
17.0474,74.00,-0.03,0.01,20.55,1.11,37
17.0672,74.00,-0.03,0.01,20.55,1.11,38
17.1343,74.00,-0.03,0.01,20.55,1.11,36
17.1534,74.00,-0.03,0.01,20.55,1.11,37
17.1884,74.00,-0.03,0.01,20.55,1.11,36
17.2238,74.00,-0.03,0.01,20.55,1.11,36
17.2403,74.00,-0.03,0.01,20.55,1.11,38
17.2751,74.00,-0.03,0.01,20.55,1.11,37
17.3059,74.00,-0.03,0.01,20.55,1.11,37
17.3224,74.00,-0.03,0.01,20.55,1.11,39
17.3585,74.00,-0.03,0.01,20.55,1.11,38
17.3968,74.00,-0.03,0.01,20.55,1.11,37
17.4181,74.00,-0.03,0.01,20.55,1.11,37
17.4581,74.00,-0.03,0.01,20.55,1.11,36
17.4972,74.00,-0.03,0.01,20.55,1.11,35
17.5131,74.00,-0.03,0.01,20.55,1.11,38
17.5458,74.00,-0.03,0.01,20.55,1.11,37
17.5979,74.00,-0.03,0.01,20.55,1.11,35
