t,h,dx,dy,X,Y,FPS
29.6072,77.00,0.00,0.00,0.00,0.00,58
29.6213,77.00,0.00,0.00,0.00,0.00,58
29.6482,77.00,0.00,0.00,0.00,0.00,58
29.6579,77.00,0.00,0.00,0.00,0.00,58
29.7127,77.00,0.00,0.00,0.00,0.00,58
29.7283,77.00,0.00,0.00,0.00,0.00,58
29.7412,77.00,0.00,0.00,0.00,0.00,58
29.7581,77.00,0.00,0.00,0.00,0.00,58
29.7739,77.00,0.00,0.00,0.00,0.00,58
29.7908,77.00,0.00,0.00,0.00,0.00,58
29.8351,77.00,0.00,0.00,0.00,0.00,58
29.8501,77.00,0.00,0.00,0.00,0.00,58
29.8650,77.00,0.00,0.00,0.00,0.00,58
29.8828,77.00,0.00,0.00,0.00,0.00,58
29.8978,77.00,0.00,0.00,0.00,0.00,58
29.9137,77.00,0.00,0.00,0.00,0.00,58
29.9602,77.00,0.00,0.00,0.00,0.00,58
29.9751,77.00,0.00,0.00,0.00,0.00,58
29.9925,77.00,0.00,0.00,0.00,0.00,58
30.0033,77.00,0.00,0.00,0.00,0.00,58
30.0172,77.00,0.00,0.00,0.00,0.00,58
30.0661,77.00,0.00,0.00,0.00,0.00,58
30.0803,77.00,0.00,0.00,0.00,0.00,58
30.0936,77.00,0.00,0.00,0.00,0.00,58
30.1118,77.00,0.00,0.00,0.00,0.00,58
30.1259,77.00,0.00,0.00,0.00,0.00,58
30.1426,77.00,0.00,0.00,0.00,0.00,58
30.1898,77.00,0.00,0.00,0.00,0.00,58
30.2008,77.00,0.00,0.00,0.00,0.00,58
30.2183,77.00,0.00,0.00,0.00,0.00,58
30.2324,77.00,0.00,0.00,0.00,0.00,58
30.2516,77.00,0.00,0.00,0.00,0.00,58
30.2692,77.00,0.00,0.00,0.00,0.00,58
30.3145,77.00,0.00,0.00,0.00,0.00,58
30.3290,77.00,0.00,0.00,0.00,0.00,58
30.3441,77.00,0.00,0.00,0.00,0.00,58
30.3551,77.00,0.00,0.00,0.00,0.00,58
30.3715,77.00,0.00,0.00,0.00,0.00,58
30.4212,77.00,0.00,0.00,0.00,0.00,58
30.4328,77.00,0.00,0.00,0.00,0.00,58
30.4509,77.00,0.00,0.00,0.00,0.00,58
30.4648,77.00,0.00,0.00,0.00,0.00,58
30.4815,77.00,0.00,0.00,0.00,0.00,58
30.5006,77.00,0.00,0.00,0.00,0.00,58
30.5423,77.00,0.00,0.00,0.00,0.00,58
30.5583,77.00,0.00,0.00,0.00,0.00,58
30.5771,77.00,0.00,0.00,0.00,0.00,58
30.5909,77.00,0.00,0.00,0.00,0.00,58
30.6097,77.00,0.00,0.00,0.00,0.00,58
30.6606,77.00,0.00,0.00,0.00,0.00,58
30.6690,77.00,0.00,0.00,0.00,0.00,58
30.6804,77.00,0.00,0.00,0.00,0.00,59
30.6954,77.00,0.00,0.00,0.00,0.00,59
30.7102,77.00,0.00,0.00,0.00,0.00,59
30.7400,77.00,0.00,0.00,0.00,0.00,59
30.7786,77.00,0.00,0.00,0.00,0.00,58
30.7870,77.00,0.00,0.00,0.00,0.00,59
30.8022,77.00,0.00,0.00,0.00,0.00,59
30.8198,77.00,0.00,0.00,0.00,0.00,59
30.8381,77.00,0.00,0.00,0.00,0.00,59
30.8507,77.00,0.00,0.00,0.00,0.00,59
30.8974,77.00,0.00,0.00,0.00,0.00,59
30.9130,77.00,0.00,0.00,0.00,0.00,59
30.9261,77.00,0.00,0.00,0.00,0.00,59
30.9421,77.00,0.00,0.00,0.00,0.00,59
30.9594,77.00,0.00,0.00,0.00,0.00,59
30.9893,77.00,0.00,0.00,0.00,0.00,59
31.0174,77.00,0.00,0.00,0.00,0.00,58
31.0339,77.00,0.00,0.00,0.00,0.00,58
31.0474,77.00,0.00,0.00,0.00,0.00,59
31.0684,77.00,0.00,0.00,0.00,0.00,58
31.0820,77.00,0.00,0.00,0.00,0.00,59
31.1261,77.00,0.00,0.00,0.00,0.00,58
31.1442,77.00,0.00,0.00,0.00,0.00,58
31.1560,77.00,0.00,0.00,0.00,0.00,58
31.1706,77.00,0.00,0.00,0.00,0.00,59
31.1867,77.00,0.00,0.00,0.00,0.00,59
31.2190,77.00,0.00,0.00,0.00,0.00,58
31.2499,77.00,0.00,0.00,0.00,0.00,58
31.2660,77.00,0.00,0.00,0.00,0.00,58
31.2817,77.00,0.00,0.00,0.00,0.00,58
31.2988,77.00,0.00,0.00,0.00,0.00,58
31.3315,77.00,0.00,0.00,0.00,0.00,58
31.3577,77.00,0.00,0.00,0.00,0.00,58
31.3719,77.00,0.00,0.00,0.00,0.00,58
31.3867,77.00,0.00,0.00,0.00,0.00,58
31.4152,77.00,0.00,0.00,0.00,0.00,58
31.4340,77.00,0.00,0.00,0.00,0.00,58
31.4650,77.00,0.00,0.00,0.00,0.00,57
31.4796,77.00,0.00,0.00,0.00,0.00,57
31.4932,77.00,0.00,0.00,0.00,0.00,58
31.5121,77.00,0.00,0.00,0.00,0.00,57
31.5302,77.00,0.00,0.00,0.00,0.00,57
31.5581,77.00,0.00,0.00,0.00,0.00,57
31.5886,77.00,0.00,0.00,0.00,0.00,57
31.6026,77.00,0.00,0.00,0.00,0.00,57
31.6202,77.00,0.00,0.00,0.00,0.00,57
31.6402,77.00,0.00,0.00,0.00,0.00,57
31.6519,77.00,0.00,0.00,0.00,0.00,57
31.6966,77.00,0.00,0.00,0.00,0.00,57
31.7119,77.00,0.00,0.00,0.00,0.00,57
31.7297,77.00,0.00,0.00,0.00,0.00,57
31.7401,77.00,0.00,0.00,0.00,0.00,57
31.7545,77.00,0.00,0.00,0.00,0.00,58
31.8010,77.00,0.00,0.00,0.00,0.00,57
31.8192,77.00,0.00,0.00,0.00,0.00,57
31.8393,77.00,0.00,0.00,0.00,0.00,57
31.8504,77.00,0.00,0.00,0.00,0.00,57
31.8655,77.00,0.00,0.00,0.00,0.00,57
31.8842,77.00,0.00,0.00,0.00,0.00,57
31.9227,77.00,0.00,0.00,0.00,0.00,57
31.9410,77.00,0.00,0.00,0.00,0.00,57
31.9556,77.00,0.00,0.00,0.00,0.00,57
31.9736,77.00,0.00,0.00,0.00,0.00,57
31.9901,77.00,0.00,0.00,0.00,0.00,57
32.0356,77.00,0.00,0.00,0.00,0.00,57
32.0499,77.00,0.00,0.00,0.00,0.00,57
32.0680,77.00,0.00,0.00,0.00,0.00,57
32.0809,77.00,0.00,0.00,0.00,0.00,57
32.0957,77.00,0.00,0.00,0.00,0.00,57
32.1141,77.00,0.00,0.00,0.00,0.00,57
32.1605,77.00,0.00,0.00,0.00,0.00,57
32.1720,77.00,0.00,0.00,0.00,0.00,57
32.1871,77.00,0.00,0.00,0.00,0.00,57
32.2025,77.00,0.00,0.00,0.00,0.00,57
32.2235,77.00,0.00,0.00,0.00,0.00,57
32.2425,77.00,0.00,0.00,0.00,0.00,57
32.2824,77.00,0.00,0.00,0.00,0.00,57
32.2937,77.00,0.00,0.00,0.00,0.00,57
32.3112,77.00,0.00,0.00,0.00,0.00,57
32.3267,77.00,0.00,0.00,0.00,0.00,57
32.3398,77.00,0.00,0.00,0.00,0.00,57
32.3940,77.00,0.00,0.00,0.00,0.00,57
32.4049,77.00,0.00,0.00,0.00,0.00,57
32.4153,77.00,0.00,0.00,0.00,0.00,58
32.4331,77.00,0.00,0.00,0.00,0.00,58
32.4502,77.00,0.00,0.00,0.00,0.00,58
32.4648,77.00,0.00,0.00,0.00,0.00,58
32.5108,77.00,0.00,0.00,0.00,0.00,57
32.5248,77.00,0.00,0.00,0.00,0.00,58
32.5423,77.00,0.00,0.00,0.00,0.00,58
32.5572,77.00,0.00,0.00,0.00,0.00,58
32.5714,77.00,0.00,0.00,0.00,0.00,58
32.6213,77.00,0.00,0.00,0.00,0.00,57
32.6336,77.00,0.00,0.00,0.00,0.00,58
32.6486,77.00,0.00,0.00,0.00,0.00,58
32.6657,77.00,0.00,0.00,0.00,0.00,58
32.6820,77.00,0.00,0.00,0.00,0.00,58
32.7234,77.00,0.00,0.00,0.00,0.00,57
32.7422,77.00,0.00,0.00,0.00,0.00,57
32.7568,77.00,0.00,0.00,0.00,0.00,57
32.7708,77.00,0.00,0.00,0.00,0.00,58
32.7860,77.00,0.00,0.00,0.00,0.00,58
32.8050,77.00,0.00,0.00,0.00,0.00,58
32.8525,77.00,0.00,0.00,0.00,0.00,57
32.8678,77.00,0.00,0.00,0.00,0.00,57
32.8830,77.00,0.00,0.00,0.00,0.00,57
32.9009,77.00,0.00,0.00,0.00,0.00,57
32.9135,77.00,0.00,0.00,0.00,0.00,58
32.9327,77.00,0.00,0.00,0.00,0.00,58
32.9900,77.00,0.00,0.00,0.00,0.00,57
33.0048,77.00,0.00,0.00,0.00,0.00,57
33.0218,77.00,0.00,0.00,0.00,0.00,57
33.0366,77.00,0.00,0.00,0.00,0.00,57
33.0515,77.00,0.00,0.00,0.00,0.00,57
33.0671,77.00,0.00,0.00,0.00,0.00,57
33.1192,77.00,0.00,0.00,0.00,0.00,57
33.1263,77.00,0.00,0.00,0.00,0.00,58
33.1411,77.00,0.00,0.00,0.00,0.00,58
33.1552,77.00,0.00,0.00,0.00,0.00,58
33.1728,77.00,0.00,0.00,0.00,0.00,58
33.1855,77.00,0.00,0.00,0.00,0.00,58
33.2320,77.00,0.00,0.00,0.00,0.00,58
33.2504,77.00,0.00,0.00,0.00,0.00,58
33.2646,77.00,0.00,0.00,0.00,0.00,58
33.2819,77.00,0.00,0.00,0.00,0.00,58
33.2928,77.00,0.00,0.00,0.00,0.00,58
33.3090,77.00,0.00,0.00,0.00,0.00,58
33.3539,77.00,0.00,0.00,0.00,0.00,58
33.3704,77.00,0.00,0.00,0.00,0.00,58
33.3846,77.00,0.00,0.00,0.00,0.00,58
33.4017,77.00,0.00,0.00,0.00,0.00,58
33.4179,77.00,0.00,0.00,0.00,0.00,58
33.4629,77.00,0.00,0.00,0.00,0.00,58
33.4768,77.00,0.00,0.00,0.00,0.00,58
33.4952,77.00,0.00,0.00,0.00,0.00,58
33.5091,77.00,0.00,0.00,0.00,0.00,58
33.5268,77.00,0.00,0.00,0.00,0.00,58
33.5432,77.00,0.00,0.00,0.00,0.00,58
33.5874,77.00,0.00,0.00,0.00,0.00,58
33.6026,77.00,0.00,0.00,0.00,0.00,58
33.6182,77.00,0.00,0.00,0.00,0.00,58
33.6337,77.00,0.00,0.00,0.00,0.00,58
33.6470,77.00,0.00,0.00,0.00,0.00,58
33.7013,77.00,0.00,0.00,0.00,0.00,58
33.7086,77.00,0.00,0.00,0.00,0.00,58
33.7260,77.00,0.00,0.00,0.00,0.00,58
33.7368,77.00,0.00,0.00,0.00,0.00,59
33.7566,77.00,0.00,0.00,0.00,0.00,59
33.7899,77.00,0.00,0.00,0.00,0.00,58
33.8165,77.00,0.00,0.00,0.00,0.00,58
33.8342,77.00,0.00,0.00,0.00,0.00,58
33.8495,77.00,0.00,0.00,0.00,0.00,58
33.8619,77.00,0.00,0.00,0.00,0.00,58
33.8901,77.00,0.00,0.00,0.00,0.00,58
33.9249,77.00,0.00,0.00,0.00,0.00,58
33.9390,77.00,0.00,0.00,0.00,0.00,58
33.9557,77.00,0.00,0.00,0.00,0.00,58
33.9705,77.00,0.00,0.00,0.00,0.00,58
33.9911,77.00,0.00,0.00,0.00,0.00,58
34.0389,77.00,0.00,0.00,0.00,0.00,58
34.0504,77.00,0.00,0.00,0.00,0.00,58
34.0614,77.00,0.00,0.00,0.00,0.00,58
34.0784,77.00,0.00,0.00,0.00,0.00,58
34.0961,77.00,0.00,0.00,0.00,0.00,58
34.1140,77.00,0.00,0.00,0.00,0.00,58
34.1531,77.00,0.00,0.00,0.00,0.00,58
34.1698,77.00,0.00,0.00,0.00,0.00,58
34.1856,77.00,0.00,0.00,0.00,0.00,58
34.2066,77.00,0.00,0.00,0.00,0.00,58
34.2176,77.00,0.00,0.00,0.00,0.00,58
34.2629,77.00,0.00,0.00,0.00,0.00,58
34.2811,77.00,0.00,0.00,0.00,0.00,58
34.2949,77.00,0.00,0.00,0.00,0.00,58
34.3106,77.00,0.00,0.00,0.00,0.00,58
34.3250,77.00,0.00,0.00,0.00,0.00,58
34.3724,77.00,0.00,0.00,0.00,0.00,58
34.3874,77.00,0.00,0.00,0.00,0.00,58
34.4024,77.00,0.00,0.00,0.00,0.00,58
34.4169,77.00,0.00,0.00,0.00,0.00,58
34.4365,77.00,0.00,0.00,0.00,0.00,58
34.4652,77.00,0.00,0.00,0.00,0.00,58
34.4948,77.00,0.00,0.00,0.00,0.00,57
34.5082,77.00,0.00,0.00,0.00,0.00,58
34.5269,77.00,0.00,0.00,0.00,0.00,58
34.5414,77.00,0.00,0.00,0.00,0.00,58
34.5728,77.00,0.00,0.00,0.00,0.00,57
34.6036,77.00,0.00,0.00,0.00,0.00,57
34.6142,77.00,0.00,0.00,0.00,0.00,57
34.6311,77.00,0.00,0.00,0.00,0.00,58
34.6466,77.00,0.00,0.00,0.00,0.00,58
34.6819,77.00,0.00,0.00,0.00,0.00,57
34.7113,77.00,0.00,0.00,0.00,0.00,57
34.7219,77.00,0.00,0.00,0.00,0.00,57
34.7396,77.00,0.00,0.00,0.00,0.00,57
34.7545,77.00,0.00,0.00,0.00,0.00,57
34.7861,77.00,0.00,0.00,0.00,0.00,57
34.8142,77.00,0.00,0.00,0.00,0.00,57
34.8308,77.00,0.00,0.00,0.00,0.00,57
34.8464,77.00,0.00,0.00,0.00,0.00,57
34.8646,77.00,0.00,0.00,0.00,0.00,57
34.8954,77.00,0.00,0.00,0.00,0.00,57
34.9256,77.00,0.00,0.00,0.00,0.00,57
34.9408,77.00,0.00,0.00,0.00,0.00,57
34.9567,77.00,0.00,0.00,0.00,0.00,57
34.9699,77.00,0.00,0.00,0.00,0.00,57
35.0061,77.00,0.00,0.00,0.00,0.00,57
35.0338,77.00,0.00,0.00,0.00,0.00,56
35.0457,77.00,0.00,0.00,0.00,0.00,57
35.0609,77.00,0.00,0.00,0.00,0.00,57
35.0815,77.00,0.00,0.00,0.00,0.00,57
35.0962,77.00,0.00,0.00,0.00,0.00,57
35.1386,77.00,0.00,0.00,0.00,0.00,56
35.1571,77.00,0.00,0.00,0.00,0.00,56
35.1722,77.00,0.00,0.00,0.00,0.00,56
35.1879,77.00,0.00,0.00,0.00,0.00,57
35.2036,77.00,0.00,0.00,0.00,0.00,57
35.2483,77.00,0.00,0.00,0.00,0.00,56
35.2638,77.00,0.00,0.00,0.00,0.00,56
35.2806,77.00,0.00,0.00,0.00,0.00,56
35.2912,77.00,0.00,0.00,0.00,0.00,57
35.3078,77.00,0.00,0.00,0.00,0.00,57
35.3539,77.00,0.00,0.00,0.00,0.00,56
35.3715,77.00,0.00,0.00,0.00,0.00,56
35.3858,77.00,0.00,0.00,0.00,0.00,57
35.3999,77.00,0.00,0.00,0.00,0.00,57
35.4203,77.00,0.00,0.00,0.00,0.00,57
35.4636,77.00,0.00,0.00,0.00,0.00,56
35.4792,77.00,0.00,0.00,0.00,0.00,56
35.4959,77.00,0.00,0.00,0.00,0.00,56
35.5109,77.00,0.00,0.00,0.00,0.00,56
35.5222,77.00,0.00,0.00,0.00,0.00,57
35.5789,77.00,0.00,0.00,0.00,0.00,56
35.5875,77.00,0.00,0.00,0.00,0.00,57
35.6017,77.00,0.00,0.00,0.00,0.00,57
35.6189,77.00,0.00,0.00,0.00,0.00,57
35.6318,77.00,0.00,0.00,0.00,0.00,57
35.6488,77.00,0.00,0.00,0.00,0.00,57
35.6925,77.00,0.00,0.00,0.00,0.00,57
35.7076,77.00,0.00,0.00,0.00,0.00,57
35.7227,77.00,0.00,0.00,0.00,0.00,57
35.7404,77.00,0.00,0.00,0.00,0.00,57
35.7567,77.00,0.00,0.00,0.00,0.00,57
35.8053,77.00,0.00,0.00,0.00,0.00,57
35.8182,77.00,0.00,0.00,0.00,0.00,57
35.8289,77.00,0.00,0.00,0.00,0.00,57
35.8481,77.00,0.00,0.00,0.00,0.00,57
35.8604,77.00,0.00,0.00,0.00,0.00,58
35.8984,77.00,0.00,0.00,0.00,0.00,57
35.9244,77.00,0.00,0.00,0.00,0.00,57
35.9390,77.00,0.00,0.00,0.00,0.00,57
35.9566,77.00,0.00,0.00,0.00,0.00,57
35.9713,77.00,0.00,0.00,0.00,0.00,57
35.9878,77.00,0.00,0.00,0.00,0.00,57
36.0311,77.00,0.00,0.00,0.00,0.00,57
36.0458,77.00,0.00,0.00,0.00,0.00,57
36.0611,77.00,0.00,0.00,0.00,0.00,57
36.0795,77.00,0.00,0.00,0.00,0.00,57
36.0985,77.00,0.00,0.00,0.00,0.00,57
36.1430,77.00,0.00,0.00,0.00,0.00,57
36.1550,77.00,0.00,0.00,0.00,0.00,57
36.1782,77.00,0.00,0.00,0.00,0.00,57
36.1862,77.00,0.00,0.00,0.00,0.00,57
36.2005,77.00,0.00,0.00,0.00,0.00,58
36.2460,77.00,0.00,0.00,0.00,0.00,57
36.2625,77.00,0.00,0.00,0.00,0.00,57
36.2775,77.00,0.00,0.00,0.00,0.00,57
36.2916,77.00,0.00,0.00,0.00,0.00,57
36.3061,77.00,0.00,0.00,0.00,0.00,58
36.3243,77.00,0.00,0.00,0.00,0.00,58
36.3697,77.00,0.00,0.00,0.00,0.00,57
36.3860,77.00,0.00,0.00,0.00,0.00,57
36.4025,77.00,0.00,0.00,0.00,0.00,57
36.4150,77.00,0.00,0.00,0.00,0.00,58
36.4322,77.00,0.00,0.00,0.00,0.00,58
36.4759,77.00,0.00,0.00,0.00,0.00,57
36.4935,77.00,0.00,0.00,0.00,0.00,57
36.5083,77.00,0.00,0.00,0.00,0.00,57
36.5225,77.00,0.00,0.00,0.00,0.00,57
36.5398,77.00,0.00,0.00,0.00,0.00,57
36.5762,77.00,0.00,0.00,0.00,0.00,57
36.5994,77.00,0.00,0.00,0.00,0.00,57
36.6199,77.00,0.00,0.00,0.00,0.00,57
36.6310,77.00,0.00,0.00,0.00,0.00,57
36.6483,77.00,0.00,0.00,0.00,0.00,57
36.6633,77.00,0.00,0.00,0.00,0.00,57
36.6943,77.00,0.00,0.00,0.00,0.00,57
36.7207,77.00,0.00,0.00,0.00,0.00,57
36.7384,77.00,0.00,0.00,0.00,0.00,57
36.7523,77.00,0.00,0.00,0.00,0.00,57
36.7700,77.00,0.00,0.00,0.00,0.00,57
36.8001,77.00,0.00,0.00,0.00,0.00,57
36.8315,77.00,0.00,0.00,0.00,0.00,56
36.8500,77.00,0.00,0.00,0.00,0.00,56
36.8613,77.00,0.00,0.00,0.00,0.00,57
36.8793,77.00,0.00,0.00,0.00,0.00,57
36.8940,77.00,0.00,0.00,0.00,0.00,57
36.9392,77.00,0.00,0.00,0.00,0.00,56
36.9536,77.00,0.00,0.00,0.00,0.00,57
36.9672,77.00,0.00,0.00,0.00,0.00,57
36.9854,77.00,0.00,0.00,0.00,0.00,57
37.0017,77.00,0.00,0.00,0.00,0.00,57
37.0460,77.00,0.00,0.00,0.00,0.00,56
37.0602,77.00,0.00,0.00,0.00,0.00,57
37.0799,77.00,0.00,0.00,0.00,0.00,56
37.0899,77.00,0.00,0.00,0.00,0.00,57
37.1095,77.00,0.00,0.00,0.00,0.00,57
37.1573,77.00,0.00,0.00,0.00,0.00,56
37.1679,77.00,0.00,0.00,0.00,0.00,57
37.1827,77.00,0.00,0.00,0.00,0.00,57
37.2006,77.00,0.00,0.00,0.00,0.00,57
37.2235,77.00,0.00,0.00,0.00,0.00,57
37.2621,77.00,0.00,0.00,0.00,0.00,56
37.2731,77.00,0.00,0.00,0.00,0.00,57
37.2943,77.00,0.00,0.00,0.00,0.00,57
37.3050,77.00,0.00,0.00,0.00,0.00,57
37.3239,77.00,0.00,0.00,0.00,0.00,57
37.3366,77.00,0.00,0.00,0.00,0.00,57
37.3829,77.00,0.00,0.00,0.00,0.00,57
37.3978,77.00,0.00,0.00,0.00,0.00,57
37.4170,77.00,0.00,0.00,0.00,0.00,57
37.4324,77.00,0.00,0.00,0.00,0.00,57
37.4502,77.00,0.00,0.00,0.00,0.00,57
37.4922,77.00,0.00,0.00,0.00,0.00,57
37.5092,77.00,0.00,0.00,0.00,0.00,57
37.5244,77.00,0.00,0.00,0.00,0.00,57
37.5361,77.00,0.00,0.00,0.00,0.00,57
37.5541,77.00,0.00,0.00,0.00,0.00,57
37.5743,77.00,0.00,0.00,0.00,0.00,57
37.6146,77.00,0.00,0.00,0.00,0.00,57
37.6288,77.00,0.00,0.00,0.00,0.00,57
37.6433,77.00,0.00,0.00,0.00,0.00,57
37.6609,77.00,0.00,0.00,0.00,0.00,57
37.6763,77.00,0.00,0.00,0.00,0.00,57
37.7256,77.00,0.00,0.00,0.00,0.00,57
37.7375,77.00,0.00,0.00,0.00,0.00,57
37.7556,77.00,0.00,0.00,0.00,0.00,57
37.7669,77.00,0.00,0.00,0.00,0.00,57
37.7847,77.00,0.00,0.00,0.00,0.00,57
37.8010,77.00,0.00,0.00,0.00,0.00,57
37.8418,77.00,0.00,0.00,0.00,0.00,57
37.8597,77.00,0.00,0.00,0.00,0.00,57
37.8775,77.00,0.00,0.00,0.00,0.00,57
37.8922,77.00,0.00,0.00,0.00,0.00,57
37.9071,77.00,0.00,0.00,0.00,0.00,57
37.9541,77.00,0.00,0.00,0.00,0.00,57
37.9721,77.00,0.00,0.00,0.00,0.00,57
37.9824,77.00,0.00,0.00,0.00,0.00,57
37.9998,77.00,0.00,0.00,0.00,0.00,57
38.0165,77.00,0.00,0.00,0.00,0.00,57
38.0697,77.00,0.00,0.00,0.00,0.00,57
38.0775,77.00,0.00,0.00,0.00,0.00,57
38.0900,77.00,0.00,0.00,0.00,0.00,58
38.1070,77.00,0.00,0.00,0.00,0.00,58
38.1225,77.00,0.00,0.00,0.00,0.00,58
38.1692,77.00,0.00,0.00,0.00,0.00,57
38.1842,77.00,0.00,0.00,0.00,0.00,57
38.1981,77.00,0.00,0.00,0.00,0.00,58
38.2122,77.00,0.00,0.00,0.00,0.00,58
38.2293,77.00,0.00,0.00,0.00,0.00,58
38.2512,77.00,0.00,0.00,0.00,0.00,58
38.2947,77.00,0.00,0.00,0.00,0.00,57
38.3061,77.00,0.00,0.00,0.00,0.00,57
38.3197,77.00,0.00,0.00,0.00,0.00,58
38.3378,77.00,0.00,0.00,0.00,0.00,58
38.3516,77.00,0.00,0.00,0.00,0.00,58
38.3735,77.00,0.00,0.00,0.00,0.00,58
38.4144,77.00,0.00,0.00,0.00,0.00,57
38.4294,77.00,0.00,0.00,0.00,0.00,57
38.4436,77.00,0.00,0.00,0.00,0.00,58
38.4611,77.00,0.00,0.00,0.00,0.00,58
38.4779,77.00,0.00,0.00,0.00,0.00,58
38.5271,77.00,0.00,0.00,0.00,0.00,57
38.5358,77.00,0.00,0.00,0.00,0.00,58
38.5566,77.00,0.00,0.00,0.00,0.00,58
38.5680,77.00,0.00,0.00,0.00,0.00,58
38.5835,77.00,0.00,0.00,0.00,0.00,58
38.6030,77.00,0.00,0.00,0.00,0.00,58
38.6461,77.00,0.00,0.00,0.00,0.00,58
38.6614,77.00,0.00,0.00,0.00,0.00,58
38.6754,77.00,0.00,0.00,0.00,0.00,58
38.6922,77.00,0.00,0.00,0.00,0.00,58
38.7113,77.00,0.00,0.00,0.00,0.00,58
38.7393,77.00,0.00,0.00,0.00,0.00,57
38.7658,77.00,0.00,0.00,0.00,0.00,57
38.7835,77.00,0.00,0.00,0.00,0.00,57
38.8006,77.00,0.00,0.00,0.00,0.00,57
38.8158,77.00,0.00,0.00,0.00,0.00,57
38.8477,77.00,0.00,0.00,0.00,0.00,57
38.8759,77.00,0.00,0.00,0.00,0.00,57
38.8896,77.00,0.00,0.00,0.00,0.00,57
38.9075,77.00,0.00,0.00,0.00,0.00,57
38.9266,77.00,0.00,0.00,0.00,0.00,57
38.9541,77.00,0.00,0.00,0.00,0.00,57
38.9842,77.00,0.00,0.00,0.00,0.00,56
39.0012,77.00,0.00,0.00,0.00,0.00,57
39.0136,77.00,0.00,0.00,0.00,0.00,57
39.0325,77.00,0.00,0.00,0.00,0.00,57
39.0602,77.00,0.00,0.00,0.00,0.00,56
39.0917,77.00,0.00,0.00,0.00,0.00,56
39.1069,77.00,0.00,0.00,0.00,0.00,56
39.1211,77.00,0.00,0.00,0.00,0.00,56
39.1386,77.00,0.00,0.00,0.00,0.00,56
39.1736,77.00,0.00,0.00,0.00,0.00,56
39.1994,77.00,0.00,0.00,0.00,0.00,56
39.2133,77.00,0.00,0.00,0.00,0.00,56
39.2286,77.00,0.00,0.00,0.00,0.00,56
39.2406,77.00,0.00,0.00,0.00,0.00,57
39.2760,77.00,0.00,0.00,0.00,0.00,56
39.2900,77.00,0.00,0.00,0.00,0.00,56
39.3194,77.00,0.00,0.00,0.00,0.00,56
39.3370,77.00,0.00,0.00,0.00,0.00,56
39.3549,77.00,0.00,0.00,0.00,0.00,56
39.3840,77.00,0.00,0.00,0.00,0.00,56
39.4016,77.00,0.00,0.00,0.00,0.00,56
39.4273,77.00,0.00,0.00,0.00,0.00,56
39.4435,77.00,0.00,0.00,0.00,0.00,56
39.4580,77.00,0.00,0.00,0.00,0.00,56
39.4878,77.00,0.00,0.00,0.00,0.00,56
39.5086,77.00,0.00,0.00,0.00,0.00,56
39.5376,77.00,0.00,0.00,0.00,0.00,55
39.5524,77.00,0.00,0.00,0.00,0.00,56
39.5691,77.00,0.00,0.00,0.00,0.00,56
39.5996,77.00,0.00,0.00,0.00,0.00,55
39.6141,77.00,0.00,0.00,0.00,0.00,55
39.6421,77.00,0.00,0.00,0.00,0.00,55
39.6591,77.00,0.00,0.00,0.00,0.00,55
39.6788,77.00,0.00,0.00,0.00,0.00,55
39.7093,77.00,0.00,0.00,0.00,0.00,55
39.7276,77.00,0.00,0.00,0.00,0.00,55
39.7540,77.00,0.00,0.00,0.00,0.00,55
39.7675,77.00,0.00,0.00,0.00,0.00,55
39.7816,77.00,0.00,0.00,0.00,0.00,55
39.8131,77.00,0.00,0.00,0.00,0.00,55
39.8280,77.00,0.00,0.00,0.00,0.00,55
39.8622,77.00,0.00,0.00,0.00,0.00,55
39.8771,77.00,0.00,0.00,0.00,0.00,55
39.8886,77.00,0.00,0.00,0.00,0.00,55
39.9189,77.00,0.00,0.00,0.00,0.00,55
39.9383,77.00,0.00,0.00,0.00,0.00,55
39.9671,77.00,0.00,0.00,0.00,0.00,55
39.9862,77.00,0.00,0.00,0.00,0.00,55
39.9992,77.00,0.00,0.00,0.00,0.00,55
40.0320,77.00,0.00,0.00,0.00,0.00,55
40.0443,77.00,0.00,0.00,0.00,0.00,55
40.0733,77.00,0.00,0.00,0.00,0.00,55
40.0903,77.00,0.00,0.00,0.00,0.00,55
40.1046,77.00,0.00,0.00,0.00,0.00,55
40.1350,77.00,0.00,0.00,0.00,0.00,55
40.1510,77.00,0.00,0.00,0.00,0.00,55
40.1855,77.00,0.00,0.00,0.00,0.00,54
40.1971,77.00,0.00,0.00,0.00,0.00,55
40.2166,77.00,0.00,0.00,0.00,0.00,55
40.2455,77.00,0.00,0.00,0.00,0.00,55
40.2593,77.00,0.00,0.00,0.00,0.00,55
40.2916,77.00,0.00,0.00,0.00,0.00,54
40.3041,77.00,0.00,0.00,0.00,0.00,55
40.3210,77.00,0.00,0.00,0.00,0.00,55
40.3506,77.00,0.00,0.00,0.00,0.00,55
40.3657,77.00,0.00,0.00,0.00,0.00,55
40.3928,77.00,0.00,0.00,0.00,0.00,54
40.4217,77.00,0.00,0.00,0.00,0.00,54
40.4311,77.00,0.00,0.00,0.00,0.00,55
40.4653,77.00,0.00,0.00,0.00,0.00,55
40.4799,77.00,0.00,0.00,0.00,0.00,55
40.4933,77.00,0.00,0.00,0.00,0.00,55
40.5070,77.00,0.00,0.00,0.00,0.00,55
